Age,Price,Quantity,Delivery_Time_mins,Discount_Applied,Loyalty_Points_Earned,Cart_Abandonment_Flag,Total_Purchase_Value,Lifetime_Value,Competitor_Price,Ad_Click_Through_Rate,Browsing_Time_mins,Voice_Search_Count,Visual_Search_Count,Discount_Percentage,High_Spender_Flag,Gender_Male,Gender_Non-Binary,City_Chennai,City_Delhi,City_Hyderabad,City_Mumbai,Product_Category_Dairy,Product_Category_Groceries,Product_Category_Household Items,Product_Category_Snacks,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Age_Group_Encoded,Loyalty_Tier_Encoded
35,365.81,3,7,16.81,171,0,1097.43,1097.43,344.31485124933926,0.4443496790593033,30,2,1,4.595281703616632,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
61,18.46,2,12,6.95,103,1,36.92,36.92,50.24013673513718,0.7819220140599781,70,17,3,37.648970747562295,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
63,208.57,1,5,3.63,119,0,208.57,208.57,194.4537301368026,0.2049710368840421,86,4,2,1.7404228796087644,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
18,211.1,3,13,22.23,11,1,633.3,633.3,214.27728724716115,0.0568185013290667,55,15,0,10.530554239696826,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
40,243.79,4,13,0.33,85,1,975.16,975.16,284.56299647872163,0.8224952885796277,132,5,13,0.135362402067353,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47,404.45,1,15,2.23,88,1,404.45,404.45,417.2190126138011,0.5065994847559393,39,19,3,0.5513660526641118,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25,108.33,1,15,19.16,194,1,108.33,108.33,127.01723985559396,0.0892497141601493,144,11,14,17.686698052247763,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
65,335.34,3,9,27.74,85,0,1006.02,1006.02,336.3156586228622,0.1515111209222554,118,12,5,8.272201347885728,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0
65,397.87,5,5,7.23,170,0,1989.35,1989.35,445.3238194930212,0.3975588311175537,59,3,4,1.817176464674391,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
26,64.51,1,14,2.29,127,1,64.51,64.51,50.72977218627969,0.7938330202866312,173,11,13,3.549837234537281,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
51,367.74,1,12,24.02,117,1,367.74,367.74,359.5367439975625,0.2742285265791003,12,17,12,6.531788763800511,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,55.75,5,7,24.08,24,0,278.75,278.75,89.57556083555379,0.284116269292039,20,16,8,43.19282511210762,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
56,47.58,3,12,25.05,77,1,142.74,142.74,2.2454299819606547,0.2198913761921975,125,16,10,52.648171500630525,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,486.25,3,8,23.71,119,0,1458.75,1458.75,487.0206154116128,0.2319846295083158,141,16,5,4.876092544987147,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,222.99,4,15,25.73,93,1,891.96,891.96,196.03476258691612,0.0607297567267087,15,1,12,11.538634019462757,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
60,302.83,3,12,24.08,90,1,908.49,908.49,351.30547438513224,0.4820465193554945,192,16,10,7.951656044645511,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
40,275.08,1,5,15.49,0,0,275.08,275.08,247.4664774579418,0.4879979336400603,130,0,8,5.631089137705395,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,320.77,4,15,3.35,20,1,1283.08,1283.08,272.3310611026494,0.2601458502255114,147,2,13,1.044362003928048,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
43,455.84,4,15,20.36,78,1,1823.36,1823.36,497.7543834759788,0.4384999642600717,74,1,13,4.466479466479466,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
65,490.21,1,7,18.79,158,0,490.21,490.21,497.10994732168007,0.8869203315510761,192,13,10,3.8330511413475854,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
49,164.23,5,13,7.3,29,1,821.15,821.15,169.6765913493659,0.1659254537249726,60,11,12,4.444985690799489,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38,35.37,5,8,24.58,30,0,176.85,176.85,81.59292034911226,0.4701388817544492,50,4,10,69.49392140231835,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
28,50.84,5,13,6.07,107,1,254.2,254.2,12.78356265357192,0.5838986585998116,126,4,13,11.939417781274583,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
56,153.77,4,15,2.99,135,1,615.08,615.08,138.36945702188973,0.3985482132210277,54,11,5,1.9444625089419263,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,93.27,5,6,13.14,154,0,466.35,466.35,117.21085570261344,0.5815054510869947,43,1,12,14.088131231907369,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
57,465.17,1,7,26.49,4,0,465.17,465.17,503.9052724369317,0.4806215521294128,64,9,3,5.694692263043618,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,421.38,2,11,4.21,166,1,842.76,842.76,388.3598739537709,0.0435964753906825,161,5,11,0.9990982011486068,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,430.12,3,15,14.74,17,1,1290.36,1290.36,385.4858478116447,0.934126141085726,103,7,7,3.4269506184320653,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46,145.02,5,10,24.19,115,0,725.1,725.1,133.70374601136555,0.3215349090228622,43,14,5,16.680457867880293,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,158.64,1,7,5.75,38,0,158.64,158.64,157.1170465309423,0.8615913678983306,48,2,1,3.624558749369642,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29,477.11,1,5,20.16,3,0,477.11,477.11,472.3005096867744,0.2582014199934425,60,10,1,4.225440674058393,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31,111.09,1,12,17.52,32,1,111.09,111.09,130.83787659887565,0.2727542659000254,133,16,8,15.770996489332973,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31,407.06,3,8,7.95,44,0,1221.18,1221.18,440.0518829064167,0.7106243809320755,66,0,14,1.953029037488331,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23,348.05,4,13,6.49,43,1,1392.2,1392.2,384.109957982752,0.0680315140793794,140,12,3,1.864674615716133,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
19,264.0,2,8,22.48,38,0,528.0,528.0,237.66291336048707,0.8836715411645857,134,11,5,8.515151515151516,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
62,207.67,4,11,10.08,164,1,830.68,830.68,253.56867758160172,0.3300848188141764,130,3,14,4.853854673279723,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
25,387.44,4,5,16.01,60,0,1549.76,1549.76,431.03988286587537,0.4017851234843413,156,0,8,4.132252735907495,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22,393.9,3,6,13.46,160,0,1181.6999999999998,1181.6999999999998,386.37975107747314,0.6057768917738882,104,3,8,3.4171109418634176,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
42,113.42,3,8,5.3,28,0,340.26,340.26,134.00285137149052,0.1670276463826998,27,2,8,4.672897196261682,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,25.5,1,10,22.45,51,0,25.5,25.5,72.66141468266196,0.4368921844200377,116,19,11,88.0392156862745,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,82.14,3,14,2.64,106,1,246.42,246.42,88.7237110278719,0.1049178772557825,123,11,10,3.2140248356464576,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,108.25,2,12,21.87,181,1,216.5,216.5,139.21090848309353,0.0629873807661347,126,17,8,20.20323325635104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,88.31,1,7,19.98,176,0,88.31,88.31,137.6119236109863,0.9147302321074088,98,18,12,22.624844298493944,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
35,329.08,1,7,20.43,30,0,329.08,329.08,360.4826221064554,0.4074224061276928,169,11,9,6.208216846967303,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
49,73.08,4,10,29.32,185,0,292.32,292.32,28.915768623545688,0.8871975681101198,175,16,9,40.12041598248495,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,10.8,4,14,22.67,69,1,43.2,43.2,-17.97127441687637,0.0689235609477796,177,13,12,209.90740740740745,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,322.75,3,9,12.97,140,0,968.25,968.25,321.29990599931534,0.9071383594190716,41,3,14,4.018590240123935,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
19,413.5,1,13,6.3,137,1,413.5,413.5,459.0361222108613,0.3354113029642393,56,4,5,1.523579201934704,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
59,46.46,4,14,1.62,2,1,185.84,185.84,61.83320621770569,0.4316398533369778,79,9,14,3.486870426173052,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
41,312.58,1,11,19.82,80,1,312.58,312.58,340.06852217906885,0.2090944778889072,85,14,14,6.3407767611491455,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25,269.67,1,12,16.63,199,1,269.67,269.67,316.4887038288047,0.3916715354008341,76,12,1,6.166796454926391,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,35.89,2,9,0.48,178,0,71.78,71.78,37.90304640906984,0.1116722729838867,8,17,2,1.337419894120925,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
48,338.7,5,12,3.32,156,1,1693.5,1693.5,357.6018471834355,0.568008218801429,62,5,3,0.9802184824328314,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,206.71,1,11,22.19,131,1,206.71,206.71,250.9880625906484,0.3335799963154185,85,6,2,10.734845919403996,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48,248.33,4,7,26.92,60,0,993.32,993.32,267.6059545358048,0.2384186353372975,50,13,6,10.840413965288125,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
58,275.86,4,6,14.39,13,0,1103.44,1103.44,280.7658661629706,0.6504943803668667,97,0,2,5.216414123105923,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40,187.22,3,8,22.39,183,0,561.66,561.66,176.49765878864446,0.9287481235284648,161,1,14,11.959192393975004,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,482.59,3,14,14.35,105,1,1447.77,1447.77,498.16003895038807,0.2668372660433436,176,13,1,2.9735386145589424,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56,487.76,2,15,9.59,188,1,975.52,975.52,479.4388376294137,0.1000680261773053,168,10,2,1.966130884041332,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,441.73,4,8,1.46,15,0,1766.92,1766.92,440.6636888719626,0.9058649590906896,174,1,14,0.3305186426097389,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
61,28.23,4,14,21.94,42,1,112.92,112.92,64.66755003132737,0.9616299851701818,93,6,10,77.71873893021608,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
58,428.26,2,12,13.37,166,1,856.52,856.52,400.4802738979359,0.8835026725300874,74,0,0,3.121935272965021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,476.84,3,14,3.51,30,1,1430.52,1430.52,524.2687089658316,0.2180013673499081,109,7,10,0.7360959651035986,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
45,192.63,4,7,10.63,112,0,770.52,770.52,208.26874127659727,0.9802718511798952,166,13,1,5.518351243316203,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,410.76,2,8,16.46,34,0,821.52,821.52,431.49107601765706,0.468262002734646,186,19,3,4.007206154445418,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48,240.11,2,11,18.31,83,1,480.22,480.22,229.99996480053997,0.6769716561345537,81,9,5,7.625671567198367,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
55,43.16,5,7,9.98,190,0,215.8,215.8,2.847553534896932,0.4179577076305762,113,16,5,23.12326227988879,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,341.32,2,8,15.79,37,0,682.64,682.64,373.2562553905229,0.7239949536144813,91,12,9,4.626157271768428,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
49,105.48,1,15,26.14,27,1,105.48,105.48,65.04183330906112,0.1471299797978259,48,0,12,24.78194918467956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
63,367.36,4,10,11.69,152,0,1469.44,1469.44,353.60052705642534,0.2867595313174371,193,11,9,3.182164634146341,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
29,234.75,2,6,26.09,161,0,469.5,469.5,263.4135718787253,0.7693022269111738,155,13,12,11.11395101171459,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,76.65,3,15,16.81,37,1,229.95,229.95,102.8314018754744,0.5561997529642764,87,5,11,21.930854533594257,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32,398.11,2,5,11.71,2,0,796.22,796.22,403.7000092952123,0.6582927893271229,34,1,2,2.9413981060510914,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
42,28.69,3,8,9.18,72,0,86.07000000000001,86.07000000000001,53.9915415284508,0.4479541791022463,27,13,3,31.997211571976298,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21,82.35,4,5,21.96,91,0,329.4,329.4,90.32739047532364,0.813719074715882,74,14,7,26.66666666666667,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
23,131.37,2,15,8.44,90,1,262.74,262.74,178.15269034791226,0.7997571214813534,185,18,2,6.424602268402222,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
57,107.22,4,7,21.48,13,0,428.88,428.88,142.7159435570535,0.8168171574181885,43,15,9,20.03357582540571,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31,446.77,5,13,15.77,185,1,2233.85,2233.85,435.6196567469448,0.7716192237193279,70,13,1,3.529780423931777,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52,290.54,1,11,23.62,17,1,290.54,290.54,275.37639832522444,0.704607837330688,137,15,12,8.129689543608452,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28,347.72,4,9,23.58,98,0,1390.88,1390.88,329.1018690348491,0.7617926167448863,183,0,13,6.781318302082134,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27,70.91,2,14,4.03,59,1,141.82,141.82,37.09116545619023,0.7298032615843341,25,18,7,5.683260471019603,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30,491.51,2,14,2.1,39,1,983.02,983.02,491.4513830154345,0.0573442085626772,147,16,11,0.4272547862708796,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
18,278.18,5,13,12.73,83,1,1390.9,1390.9,260.1295474568718,0.97951189610943,175,8,2,4.576173700481703,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
59,238.87,5,8,9.78,92,0,1194.35,1194.35,259.9279359601792,0.2330296590738461,162,10,2,4.094277221919873,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63,24.46,5,7,18.14,136,0,122.3,122.3,-4.593468663375237,0.4875935665019747,62,8,5,74.16189697465249,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
28,411.74,3,6,27.21,8,0,1235.22,1235.22,447.40359915554114,0.4485695960047721,188,10,10,6.608539369505027,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29,430.54,2,14,22.81,174,1,861.08,861.08,393.5523582914928,0.2738173465938007,88,8,14,5.297997863148604,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,89.01,1,12,26.85,9,1,89.01,89.01,76.50538253322605,0.8413312246221485,197,6,4,30.16514998314796,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
61,478.06,3,10,29.59,134,0,1434.18,1434.18,472.8732788271294,0.6114592683564377,125,4,3,6.189599631845375,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
53,219.27,4,11,17.55,30,1,877.08,877.08,201.9453590820228,0.7762490126445216,167,16,4,8.003830893419073,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18,330.69,3,10,12.92,149,0,992.07,992.07,346.97451138769804,0.4547404397745042,38,11,1,3.906982370195652,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
62,94.95,2,5,27.96,40,0,189.9,189.9,69.223565259117,0.1794159902951893,131,11,1,29.44707740916272,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
36,478.99,2,9,17.4,49,0,957.98,957.98,509.6788299822341,0.6566652876697039,118,13,1,3.63264368775966,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
65,145.87,2,8,28.73,78,0,291.74,291.74,105.8461168605326,0.5527998347018958,69,0,12,19.695619387125525,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
31,430.15,5,5,6.36,63,0,2150.75,2150.75,390.2551695454501,0.6258637622998454,144,13,1,1.478553992793212,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
58,110.97,5,11,28.47,51,1,554.85,554.85,141.4934337992679,0.8284980808600171,193,9,10,25.65558258988916,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,178.19,2,12,29.68,84,1,356.38,356.38,159.74802857262551,0.7783825850530185,141,10,6,16.656378023458107,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36,304.1,2,5,17.9,180,0,608.2,608.2,349.1775222363365,0.9236917751394516,32,13,10,5.886221637619203,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
38,429.66,5,11,19.17,59,1,2148.3,2148.3,411.359883027315,0.0409571917018248,71,19,14,4.461667364893172,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
47,365.81,5,8,12.69,16,0,1829.05,1829.05,317.2623163520572,0.4020828801510187,169,17,13,3.469013969000301,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,130.81,3,9,27.97,10,0,392.43,392.43,166.4564154868206,0.3701652175917886,84,6,4,21.38215732742145,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,141.62,5,7,1.86,91,0,708.1,708.1,94.93155665373892,0.3992928550067507,30,4,3,1.3133738172574496,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
33,395.09,2,11,28.57,196,1,790.18,790.18,345.7295876606376,0.3533050504165564,65,6,0,7.231263762686983,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
37,154.08,5,11,22.1,119,1,770.4000000000001,770.4000000000001,153.4656424560623,0.2866234590025446,112,5,9,14.343198338525443,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53,198.6,4,8,9.71,147,0,794.4,794.4,194.49049511015608,0.033059914382911,199,3,9,4.889224572004029,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,176.56,4,5,2.09,89,0,706.24,706.24,138.50972149122765,0.755396037357307,16,17,14,1.1837335749886724,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
55,445.55,3,6,2.04,1,0,1336.65,1336.65,433.808111049129,0.7907204024718839,103,4,14,0.457861070586915,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,284.22,4,11,19.25,97,1,1136.88,1136.88,235.9126633374765,0.901164184670705,40,1,13,6.772922384068679,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23,87.22,1,5,7.42,197,0,87.22,87.22,130.14672345453215,0.997376972836988,105,4,8,8.507223113964688,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
31,140.44,4,12,20.5,153,1,561.76,561.76,157.16103461770282,0.6562560549889402,112,11,9,14.59698091711763,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
